"oid","name","code","price","sale-price","orderable","ship-weight","taxable"
"reinwedrbho","Rebecca Ingram Wedding Dress - <br> Holly","RIHOLLY","998.00 ",,"Yes",,"Yes"
"reinwedrbhol","Rebecca Ingram Wedding Dress - <br>  Hope Leigh","RIHOPELEIGH","1149.00 ",,"Yes",,"Yes"
"reinwedrbi","Rebecca Ingram Wedding Dress - <br> Billie","RI8RC710","1096.00 ",,"Yes",,"Yes"
"reinwedrbir","Rebecca Ingram Wedding Dress - <br> Iris","RIIRIS","1098.00 ",,"Yes",,"Yes"
"reinwedrbir1","Rebecca Ingram Wedding Dress - <br> Irene","RIIRENE","1049.00 ",,"Yes",,"Yes"
"reinwedrbir2","Rebecca Ingram Wedding Dress - <br>SAMPLE Irene","SAMPLEIRENE","944.00 ",,"Yes",,"Yes"
"reinwedrbis","Rebecca Ingram Wedding Dress - <br> Isabella","RIISABELLA","1129.00 ",,"Yes",,"Yes"
"reinwedrbja","Rebecca Ingram Wedding Dress - <br> Janessa","RIJANESSA","1149.00 ",,"Yes",,"Yes"
"reinwedrbji","Rebecca Ingram Wedding Dress - <br> Jill","RIJILL","1129.00 ",,"Yes",,"Yes"
"reinwedrbjo","Rebecca Ingram Wedding Dress - <br> Joanne","RIJOANNE","998.00 ",,"Yes",,"Yes"
"reinwedrbjo1","Rebecca Ingram Wedding Dress - <br> Jody","RIJODY","1098.00 ",,"Yes",,"Yes"
"reinwedrbjo2","Rebecca Ingram Wedding Dress - <br> Jolie","RIJOLIE","998.00 ",,"Yes",,"Yes"
"reinwedrbju","Rebecca Ingram Wedding Dress - <br> Judy","RIJUDY","1098.00 ",,"Yes",,"Yes"
"reinwedrbka","Rebecca Ingram Wedding Dress - <br> Katiya","RIKATIYA","1169.00 ",,"Yes",,"Yes"
"reinwedrbke","Rebecca Ingram Wedding Dress - <br> Keating","RIKEATING","1149.00 ",,"Yes",,"Yes"
"reinwedrble","Rebecca Ingram Wedding Dress - <br> Lexie","RILEXIE","1129.00 ",,"Yes",,"Yes"
"reinwedrblo","Rebecca Ingram Wedding Dress - <br> Lorraine","RILORRAINE","989.00 ",,"Yes",,"Yes"
"reinwedrbly","Rebecca Ingram Wedding Dress - <br>Hattie Lynette","RIHattieLynette","1105.00 ",,"Yes",,"Yes"
"reinwedrbma","Rebecca Ingram Wedding Dress - <br> Mavis","RIMAVIS","1049.00 ",,"Yes",,"Yes"
"reinwedrbme1","Rebecca Ingram Wedding Dress - <br> Melissa","RIMELISSA","1049.00 ",,"Yes",,"Yes"
"reinwedrbmi","Rebecca Ingram Wedding Dress - <br> Mila","RIMILA","1029.00 ",,"Yes",,"Yes"
"reinwedrbmi1","Rebecca Ingram Wedding Dress - <br> Minerva","RIMINERVA","1089.00 ",,"Yes",,"Yes"
"reinwedrbmi2","Rebecca Ingram Wedding Dress - <br>SAMPLE Minerva","SAMPLEMINERVA","980.00 ",,"Yes",,"Yes"
"reinwedrbmi3","Rebecca Ingram Wedding Dress - <br>SAMPLE Mila","SAMPLEMILA24","926.00 ",,"Yes",,"Yes"
"reinwedrbnia","Rebecca Ingram Wedding Dress - <br>SAMPLE Nia $785","NiaSample","785.00 ",,"Yes",,"Yes"
"reinwedrboll","Rebecca Ingram Wedding Dress - <br>SAMPLE Olivia Lane","SAMPLEOLIVIALANE","804.00 ",,"Yes",,"Yes"
"reinwedrbpr","Rebecca Ingram Wedding Dress - <br> Priscilla","RIPRISCILLA","1119.00 ",,"Yes",,"Yes"
"reinwedrbpr1","Rebecca Ingram Wedding Dress - <br>SAMPLE Priscilla","SAMPLEPRISCILLA","875.00 ",,"Yes",,"Yes"
"reinwedrbr","Rebecca Ingram Wedding Dress ","RI7RS303","1126.00 ",,"Yes",,"Yes"
"reinwedrbr1","Rebecca Ingram Wedding Dress -  <br>BRANDY","RIBRANDY","1116.00 ",,"Yes",,"Yes"
"reinwedrbre","Rebecca Ingram Wedding Dress - <br> Remy","RIREMY","889.00 ",,"Yes",,"Yes"
"reinwedrbro","Rebecca Ingram Wedding Dress - <br> Rosemary","RIROSEMARY","1098.00 ",,"Yes",,"Yes"
"reinwedrbyv","Rebecca Ingram Wedding Dress - <br> Yvette","IYVETTE","1149.00 ",,"Yes",,"Yes"
"reinwedrca","Rebecca Ingram Wedding Dress ","RI7RS297","816.00 ",,"Yes",,"Yes"
"reinwedrci","Rebecca Ingram Wedding Dress - <br> CINDY","RICINDY","856.00 ",,"Yes",,"Yes"
"reinwedrco","Rebecca Ingram Wedding Dress - <br> Connie","RI8RW702","976.00 ",,"Yes",,"Yes"
"reinwedrco2","Rebecca Ingram Wedding Dress - <br> COURTNEY","RI9RC052","1046.00 ",,"Yes",,"Yes"
"reinwedrco3","Rebecca Ingram Wedding Dress -  <br>CORRINE","RICORRINE","1056.00 ",,"Yes",,"Yes"
"reinwedrcole","Rebecca Ingram Wedding Dress -  <br>CONNIE LEIGH","RI9RW001","996.00 ",,"Yes",,"Yes"
"reinwedrda","Rebecca Ingram Wedding Dress - <br> DANIELLA","RI9RS873","1206.00 ",,"Yes",,"Yes"
"reinwedrda1","Rebecca Ingram Wedding Dress -  <br>DAPHNE","RIDAPHNE","1096.00 ",,"Yes",,"Yes"
"reinwedrdaly","Rebecca Ingram Wedding Dress -  <br> DAPHNE LYNETTE","RIDAPHNELYNETTE","1096.00 ",,"Yes",,"Yes"
"reinwedrde","Rebecca Ingram Wedding Dress ","RI8RS557","1146.00 ",,"Yes",,"Yes"
"reinwedrde5","Rebecca Ingram Wedding Dress - <br> DESTINY","RI9RW886","1106.00 ",,"Yes",,"Yes"
"reinwedrel","Rebecca Ingram Wedding Dress - <br> ELSIE","RIELSIE","1116.00 ",,"Yes",,"Yes"
"reinwedrer","Rebecca Ingram Wedding Dress - <br>Erica","RI8RN684","896.00 ",,"Yes",,"Yes"
"reinwedrfi","Rebecca Ingram Wedding Dress  <br>- FINOLA","RI9RT825","1206.00 ",,"Yes",,"Yes"
"reinwedrga1","Rebecca Ingram Wedding Dress - <br> GABRIELLA","RIGABRIELLA","971.00 ",,"Yes",,"Yes"
"reinwedrgr","Rebecca Ingram Wedding Dress - <br> GRETA","RIGRETA","1025.00 ",,"Yes",,"Yes"
"reinwedrho","Rebecca Ingram Wedding Dress ","RI7RS301",,,"Yes",,"Yes"
"reinwedrho1","Rebecca Ingram Wedding Dress - <br>  HONOR","RI9RC019","1226.00 ",,"Yes",,"Yes"
"reinwedrhoma","Rebecca Ingram Wedding Dress - <br> HONOR MARIE","RI9RC018","1226.00 ",,"Yes",,"Yes"
"reinwedrje1","Rebecca Ingram Wedding Dress - <br> JENNIFER","RI9RT810","1176.00 ",,"Yes",,"Yes"
"reinwedrjo1","Rebecca Ingram Wedding Dress -  <br> JOSIE","RI9RT846","1006.00 ",,"Yes",,"Yes"
"reinwedrju2","Rebecca Ingram Wedding Dress ","RI8RN454","986.00 ",,"Yes",,"Yes"
"reinwedrka","Rebecca Ingram Wedding Dress ","RI7RS982","1206.00 ",,"Yes",,"Yes"
"reinwedrla1","Rebecca Ingram Wedding Dress ","RI8RS464","1166.00 ",,"Yes",,"Yes"
"reinwedrla4","Rebecca Ingram Wedding Dress - <br> LAURETTE ","RI9RS892","1156.00 ",,"Yes",,"Yes"
"reinwedrlaly","Rebecca Ingram Wedding Dress - <br>  LAURETTE LYNETTE ","RI9RS892AC","1176.00 ",,"Yes",,"Yes"
"reinwedrma","Rebecca Ingram Wedding Dress - <br>  MACEY","RI9RC003","1076.00 ",,"Yes",,"Yes"
"reinwedrma4","Rebecca Ingram Wedding Dress - <br> MARISOL","RIMARISOL","1125.00 ",,"Yes",,"Yes"
"reinwedrmc","Rebecca Ingram Wedding Dress - <br> MCKENNA","RI9RS893","1076.00 ",,"Yes",,"Yes"
"reinwedrme","Rebecca Ingram Wedding Dress ","RI8RT467","925.00 ",,"Yes",,"Yes"
"reinwedrme1","Rebecca Ingram Wedding Dress - <br> MEADOW","RIMEADOW","955.00 ",,"Yes",,"Yes"
"reinwedrmele","Rebecca Ingram Wedding Dress -  <br> MERCY LEIGH ","RIMERCYLEIGH","945.00 ",,"Yes",,"Yes"
"reinwedrmi2","Rebecca Ingram Wedding Dress -  <br> MILDRED ","RI9RN845","1006.00 ",,"Yes",,"Yes"
"reinwedrmi3","Rebecca Ingram Wedding Dress -  <br>MIRIAM","RI9RS818","1156.00 ",,"Yes",,"Yes"
"reinwedrmiro","Rebecca Ingram Wedding Dress - <br> MIRIAM ROSE ","RI9RS818UB","1156.00 ",,"Yes",,"Yes"
"reinwedrmo","Rebecca Ingram Wedding Dress - <br>MOLLY","RI9RN805","1156.00 ",,"Yes",,"Yes"
"reinwedrni","Rebecca Ingram Wedding Dress - <br> NICOLE","RINICOLE","1076.00 ",,"Yes",,"Yes"
"reinwedrnia","Rebecca Ingram Wedding Dress - <br>ADELAIDE","RIADELAIDE","1106.00 ",,"Yes",,"Yes"
"reinwedrnia1","Rebecca Ingram Wedding Dress - <br> NIA","RINIA","926.00 ",,"Yes",,"Yes"
"reinwedrol","Rebecca Ingram Wedding Dress ","RI7RS290","956.00 ",,"Yes",,"Yes"
"reinwedrpe","Rebecca Ingram Wedding Dress -  <br>PEGGY","RIPEGGY","1056.00 ",,"Yes",,"Yes"
"reinwedrpo","Rebecca Ingram Wedding Dress -  <br> POPPY","RIPOPPY","1116.00 ",,"Yes",,"Yes"
"reinwedrra","Rebecca Ingram Wedding Dress  <br> RAELYNN ","RI9RT827","1156.00 ",,"Yes",,"Yes"
"reinwedrraly","Rebecca Ingram Wedding Dress  <br> RAELYNN LYNETTE","RI9RT827AC","1176.00 ",,"Yes",,"Yes"
"reinwedrre","Rebecca Ingram Wedding Dress - <br> REGGIE ","RIREGGIE","1076.00 ",,"Yes",,"Yes"
"reinwedrsu","Rebecca Ingram Wedding Dress - <br> SUMMER","RI9RN859","1156.00 ",,"Yes",,"Yes"
"reinwedrsy","Rebecca Ingram Wedding Dress - <br>  SYLVIA","RI9RC813","1076.00 ",,"Yes",,"Yes"
"reinwedrt","Rebecca Ingram Wedding Dress - <br>TONI","RITONI","926.00 ",,"Yes",,"Yes"
"reinwedrti","Rebecca Ingram Wedding Dress - <br> Tina","RI8RW706","1076.00 ",,"Yes",,"Yes"
"reinwedrtida","RebeccRebecca Ingram Wedding Dress - <br>TINA DAWN","RITINADAWN","1125.00 ",,"Yes",,"Yes"
"reinwedrtile","Rebecca Ingram Wedding Dress - <br> TINA LEIGH","RITINALEIGH","1106.00 ",,"Yes",,"Yes"
"reinwedrva","Rebecca Ingram Wedding Dress - <br> VANESSA","RI9RS806LU","1106.00 ",,"Yes",,"Yes"
"reinwedrvaly","Rebecca Ingram Wedding Dress -  <br>VALERIE LYNETTE","RIVALERIELYNETTE","1125.00 ",,"Yes",,"Yes"
"reinwedrvi","Rebecca Ingram Wedding Dress -  <br>VIRGINIA","RIVIRGINIA","1125.00 ",,"Yes",,"Yes"
"reinwedrvian","Rebecca Ingram Wedding Dress ","RI7RS912","1015.00 ",,"Yes",,"Yes"
"reinwedrwa","Rebecca Ingram Wedding Dress -  <br>WANDA","RIWANDA","1096.00 ",,"Yes",,"Yes"
"rofafldr51","Rosebud Fasions Flowergirl Dress 5122","RB5122","138.00 ",,"Yes",,"Yes"
"rofaflgidr","Rosebud Fashions Flower Girl Dresses","NULL",,,"No",,"Yes"
"rofaflgidr51","Rosebud Fashions Flower Girl Dress 5101","RB5101","98.00 ",,"Yes",,"Yes"
"rofaflgidr511","Rosebud Fashions Flower Girl Dress 5109","RB5109","110.00 ",,"Yes",,"Yes"
"rofaflgidr5110","Rosebud Fashions Flower Girl Dress 5131","RB5131","158.00 ",,"Yes",,"Yes"
"rofaflgidr5111","Rosebud Fashions Flower Girl Dress 5130","RB5130","158.00 ",,"Yes",,"Yes"
"rofaflgidr5112","Rosebud Fashions Flower Girl Dress 5129","RB5129","158.00 ",,"Yes",,"Yes"
"rofaflgidr5113","Rosebud Fashions Flower Girl Dress 5133","RB5133","178.00 ",,"Yes",,"Yes"
"rofaflgidr5114","Rosebud Fashions Flower Girl Dress 5134","RB5134","168.00 ",,"Yes",,"Yes"
"rofaflgidr5115","Rosebud Fashions Flower Girl Dress 5135","RB5135","158.00 ",,"Yes",,"Yes"
"rofaflgidr5116","Rosebud Fashions Flower Girl Dress 5136","RB5136","158.00 ",,"Yes",,"Yes"
"rofaflgidr5117","Rosebud Fashions Flower Girl Dress 5137","RB5137","168.00 ",,"Yes",,"Yes"
"rofaflgidr5118","Rosebud Fashions Flower Girl Dress 5138","RB5138","158.00 ",,"Yes",,"Yes"
"rofaflgidr5119","Rosebud Fashions Flower Girl Dress 5139","RB5139","138.00 ",,"Yes",,"Yes"
"rofaflgidr512","Rosebud Fashions Flower Girl Dress 5111","RB5111","118.00 ",,"Yes",,"Yes"
"rofaflgidr513","Rosebud Fashions Flower Girl Dress 5132","RB5132","178.00 ",,"Yes",,"Yes"
"rofaflgidr514","Rosebud Fashions Flower Girl Dress 5123","RB5123","138.00 ",,"Yes",,"Yes"
"rofaflgidr515","Rosebud Fashions Flower Girl Dress 5127","RB5127","138.00 ",,"Yes",,"Yes"
"rofaflgidr516","Rosebud Fashions Flower Girl Dress 5126","RB5126","158.00 ",,"Yes",,"Yes"
"rofaflgidr517","Rosebud Fashions Flower Girl Dress 5125","RB5125","138.00 ",,"Yes",,"Yes"
"rofaflgidr518","Rosebud Fashions Flower Girl Dress 5124","RB5124","138.00 ",,"Yes",,"Yes"
"rofaflgidr519","Rosebud Fashions Flower Girl Dress 5115","RB5115","226.00 ",,"Yes",,"Yes"
"rofaflgist51","Rosebud Fashions Flower Girl Dress 5128","RB5128","158.00 ",,"Yes",,"Yes"
"rofasabowfes","Rosebud Fashions Feather Dress Style 5120","RB5120","138.00 ",,"Yes",,"Yes"
"sampleitem","Sample Item Title","sampleitemcode",,"0.01 ","Yes",,"Yes"
"shje","Shoulder Jewelry","NULL",,,"No",,"Yes"
"snprofreinfa","Sneak Preview of Rebecca Ingram Fall 2021","NULL",,,"No",,"Yes"
"sobrdr","Dessy Group: Social Bridesmaid Dresses","NULL",,,"No",,"Yes"
"sobrdrst81","Social Bridesmaid Dress Style 8196","SB8196","244.00 ","207.00 ","Yes",,"Yes"
"sobrdrst811","Social Bridesmaid Dress Style 8190","SB8190","214.00 ","182.00 ","Yes",,"Yes"
"sobrdrst8113","Social Bridesmaid Dress Style 8185","SO8185","223.00 ","190.00 ","Yes",,"Yes"
"sobrdrst8114","Social Bridesmaids Dress Style 8159","SB8159","208.00 ","177.00 ","Yes",,"Yes"
"sobrdrst8116","Social Bridesmaids Dress Style 8157 ","SB8157","199.00 ","169.00 ","Yes",,"Yes"
"sobrdrst8117","Social Bridesmaid Dress Style 8156","SB8156","178.00 ","151.00 ","Yes",,"Yes"
"sobrdrst812","Social Bridesmaid Dress Style 8196","SB8197","250.00 ","213.00 ","Yes",,"Yes"
"sobrdrst813","Social Bridesmaid Dress Style 8198","SB8198","252.00 ","214.00 ","Yes",,"Yes"
"sobrdrst814","Social Bridesmaid Dress Style 8199","SB8199","257.00 ","218.00 ","Yes",,"Yes"
"sobrdrst815","Social Bridesmaid Dress Style 8181","SB8181","221.00 ","188.00 ","Yes",,"Yes"
"sobrdrst816","Social Bridesmaid Dress Style 8187","SB8187","205.00 ","174.00 ","Yes",,"Yes"
"sobrdrst817","Social Bridesmaid Dress Style 8186","SO8186","208.00 ","177.00 ","Yes",,"Yes"
"sobrdrst82","Social Bridesmaid Dress Style 8200","SB8200","244.00 ","207.00 ","Yes",,"Yes"
"sobrst814","Social Bridesmaids Dress Style 8151","SD8151","197.00 ","167.00 ","Yes",,"Yes"
"sohabrcowibe","Sophisticated Handmade Bridal Comb with Beaded & Floral Ivory Lace Applique","MA4102HCI","59.00 ",,"Yes",,"Yes"
"somifa20","Sneak Preview of Sottero & Midgley Fall 2021","NULL",,,"No",,"Yes"
"somiwecocoso","Sottero & Midgley <br>Wedding Collection","NULL",,,"No",,"Yes"
"somiwedr3","Sottero & Midgley Wedding Dress -  <br>GLENN","SM8SN791","2794.00 ",,"Yes",,"Yes"
"somiwedrad","Sottero & Midgley Wedding Dress -  <br>ADMINA ","SMADMINA","1565.00 ",,"Yes",,"Yes"
"somiwedral","Sottero & Midgley Wedding Dress - ALLEN","SM7SS611MC","2534.00 ",,"Yes",,"Yes"
"somiwedral1","Sottero & Midgley Wedding Dress ","SM7SS611","2534.00 ",,"Yes",,"Yes"
"somiwedrally","Sottero & Midgley Wedding Dress -  <br>ALLEN LYNETTE","MS7SS611AC","2695.00 ",,"Yes",,"Yes"
"somiwedrar","Sottero & Midgley Wedding Dress ","SM7SW995","1534.00 ",,"Yes",,"Yes"
"somiwedrar2","Sottero & Midgley Wedding Dress -  <br>ARMANTE ","SMARMANTE","1945.00 ",,"Yes",,"Yes"
"somiwedrarb","Sottero & Midgley Wedding Dress <br> - Arta","SMArta","1698.00 ",,"Yes",,"Yes"
"somiwedras","Sottero & Midgley Wedding Dress -  <br>ASTON","MS9SC815","1665.00 ",,"Yes",,"Yes"
"somiwedraub","Sottero & Midgley Wedding Dress - Austin <br>","SMAustin","1556.00 ",,"Yes",,"Yes"
"somiwedraule","Sottero & Midgley Wedding Dress - Austin Leigh<br>","SMAustinLeigh","1556.00 ",,"Yes",,"Yes"
"somiwedrb","Sottero & Midgley Wedding Dress -  <br>DAKOTA","SMDAKOTA","2384.00 ",,"Yes",,"Yes"
"somiwedrb1","Sottero & Midgley Wedding Dress -  <br>Canterbury","SMCANTERBURY","2598.00 ",,"Yes",,"Yes"
"somiwedrb2","Sottero & Midgley Wedding Dress -  <br>Cruz","SMCRUZ","2649.00 ",,"Yes",,"Yes"
"somiwedrb3","Sottero & Midgley Wedding Dress -  <br>Dominic","SMDOMINIC","2229.00 ",,"Yes",,"Yes"
"somiwedrb4","Sottero & Midgley Wedding Dress -  <br>Edmund","newitem504477612","2539.00 ",,"Yes",,"Yes"
"somiwedrba","Sottero & Midgley Wedding Dress - Barrett<br>","SMBarrett","2398.00 ",,"Yes",,"Yes"
"somiwedrbab","Sottero & Midgley Wedding Dress -  <br> Abbott","SMABBOTT","1998.00 ",,"Yes",,"Yes"
"somiwedrbabd","Sottero & Midgley Wedding Dress -  <br> Abbott Dawn","SMABBOTTDAWN","1898.00 ",,"Yes",,"Yes"
"somiwedrbal","Sottero & Midgley Wedding Dress -  <br> Alec","SMAlec","2349.00 ",,"Yes",,"Yes"
"somiwedrban","Sottero & Midgley Wedding Dress -  <br> Anthony","SMANTHONY","1498.00 ",,"Yes",,"Yes"
"somiwedrban1","Sottero & Midgley Wedding Dress -  <br> Andrew","SMANDREW","3599.00 ",,"Yes",,"Yes"
"somiwedrbbe","Sottero & Midgley Wedding Dress -  <br> Bellamy","SMBELLAMY","1849.00 ",,"Yes",,"Yes"
"somiwedrbbe1","Sottero & Midgley Wedding Dress -  <br> Benson","SMBENSON","1698.00 ",,"Yes",,"Yes"
"somiwedrbbo","Sottero & Midgley Wedding Dress -  <br> Boden","SMBODEN","1628.00 ",,"Yes",,"Yes"
"somiwedrbbr","Sottero & Midgley Wedding Dress -  <br> Bracken","SMBRACKEN","2029.00 ",,"Yes",,"Yes"
"somiwedrbbr1","Sottero & Midgley Wedding Dress -  <br> Brock","SMBROCK","1889.00 ",,"Yes",,"Yes"
"somiwedrbbr2","Sottero & Midgley Wedding Dress -  <br> Bryan","SMBRYAN","1998.00 ",,"Yes",,"Yes"
"somiwedrbbrl","Sottero & Midgley Wedding Dress -  <br> Bracken Lynette","SMBRACKENLYNETTE","2059.00 ",,"Yes",,"Yes"
"somiwedrbco","Sottero & Midgley Wedding Dress -  <br> Conrad","SMCONRAD","1978.00 ",,"Yes",,"Yes"
"somiwedrbco1","Sottero Midgley Wedding Dress - <br>SAMPLE Cory","SAMPLECORY","1706.00 ",,"Yes",,"Yes"
"somiwedrbda1","Sottero & Midgley Wedding Dress -  <br>Cambridge Dawn","SMCAMBRIDGEDAWN","1948.00 ",,"Yes",,"Yes"
"somiwedrbda2","Sottero & Midgley Wedding Dress -  <br> Davis","SMDAVIS","1998.00 ",,"Yes",,"Yes"
"somiwedrbde","Sottero Midgley Wedding Dress - <br>SAMPLE Delaney $1489","DelaneySample","1489.00 ",,"Yes",,"Yes"
"somiwedrbde1","Sottero & Midgley Wedding Dress -  <br> Dean","SMDEAN","2298.00 ",,"Yes",,"Yes"
"somiwedrbel","Sottero & Midgley Wedding Dress -  <br> Elias","SMELIAS","2119.00 ",,"Yes",,"Yes"
"somiwedrbev","Sottero Midgley Wedding Dress - <br>SAMPLE Evangelina $479","EvangelinaSample","479.00 ",,"Yes",,"Yes"
"somiwedrbfa","Sottero & Midgley Wedding Dress -  <br> Fairfax","SMFAIRFAX","2399.00 ",,"Yes",,"Yes"
"somiwedrbfi","Sottero & Midgley Wedding Dress -  <br> Finley","SMFINLEY","1789.00 ",,"Yes",,"Yes"
"somiwedrbfid","Sottero & Midgley Wedding Dress -  <br> Finley Dawn","SMFINLEYDAWN","1698.00 ",,"Yes",,"Yes"
"somiwedrbgr","Sottero & Midgley Wedding Dress -  <br> Grant","SMGRANT","2948.00 ",,"Yes",,"Yes"
"somiwedrbha","Sottero & Midgley Wedding Dress -  <br> Hamilton","SMHAMILTON","2098.00 ",,"Yes",,"Yes"
"somiwedrbhal","Sottero & Midgley Wedding Dress -  <br> Hamilton Lynette","SMHAMILTONLYNETTE","2149.00 ",,"Yes",,"Yes"
"somiwedrbho","Sottero & Midgley Wedding Dress -  <br> Houston","SMHOUSTON","1698.00 ",,"Yes",,"Yes"
"somiwedrbja","Sottero & Midgley Wedding Dress -  <br> Jada","SMJADA","1709.00 ",,"Yes",,"Yes"
"somiwedrbjo","Sottero & Midgley Wedding Dress -  <br> Joss","SMJOSS","1898.00 ",,"Yes",,"Yes"
"somiwedrbkel","Sottero & Midgley Wedding Dress -  <br> KEVYN LEIGH","SMKEVYNLEIGH","1598.00 ",,"Yes",,"Yes"
"somiwedrbla","Sottero & Midgley Wedding Dress -  <br> Lancaster","SMLANCASTER","2229.00 ",,"Yes",,"Yes"
"somiwedrbli","Sottero & Midgley Wedding Dress -  <br> Livingston","SMLIVINGSTON","2089.00 ",,"Yes",,"Yes"
"somiwedrbma","Sottero & Midgley Wedding Dress -  <br> Marlow","SMMARLOW","2498.00 ",,"Yes",,"Yes"
"somiwedrbma1","Sottero Midgley Wedding Dress - <br>SAMPLE Marlow","SAMPLEMARLOW","2248.00 ",,"Yes",,"Yes"
"somiwedrbnal","Sottero & Midgley Wedding Dress -  <br> Narissa Leigh","SMNARISSALEIGH","1829.00 ",,"Yes",,"Yes"
"somiwedrbpa","Sottero & Midgley Wedding Dress -  <br> Parker","SMPARKER","2149.00 ",,"Yes",,"Yes"
"somiwedrbpa1","Sottero Midgley Wedding Dress - <br>SAMPLE Parker","SAMPLEPARKER","1934.00 ",,"Yes",,"Yes"
"somiwedrbpi","Sottero & Midgley Wedding Dress -  <br> Pierce","SMPIERCE","1998.00 ",,"Yes",,"Yes"
"somiwedrbpr","Sottero & Midgley Wedding Dress -  <br> Presley","SMPRESLEY","2698.00 ",,"Yes",,"Yes"
"somiwedrbr5","Sottero & Midgley Wedding Dress -  <br>BRYCE","SMBRYCE","2244.00 ",,"Yes",,"Yes"
"somiwedrbrb","Sottero & Midgley Wedding Dress - Brielle <br>","SMBrielle","2379.00 ",,"Yes",,"Yes"
"somiwedrbre","Sottero & Midgley Wedding Dress -  <br> Reeve","SMREEVE","2638.00 ",,"Yes",,"Yes"
"somiwedrbro","Sottero & Midgley Wedding Dress -  <br> Rooney","SMROONEY","2089.00 ",,"Yes",,"Yes"
"somiwedrbrro","Sottero & Midgley Wedding Dress ","SM8SS777MC","2044.00 ",,"Yes",,"Yes"
"somiwedrbsa","Sottero & Midgley Wedding Dress -  <br> Santiago","SMSANTIAGO","2489.00 ",,"Yes",,"Yes"
"somiwedrbta","Sottero & Midgley Wedding Dress -  <br> Taft","SMTAFT","1798.00 ",,"Yes",,"Yes"
"somiwedrbth","Sottero & Midgley Wedding Dress -  <br> Thatcher","SMTHATCHER","1998.00 ",,"Yes",,"Yes"
"somiwedrbth1","Sottero & Midgley Wedding Dress -  <br> Thomas","SMTHOMAS","2298.00 ",,"Yes",,"Yes"
"somiwedrbtr","Sottero & Midgley Wedding Dress -  <br> Troy","SMTROY","2898.00 ",,"Yes",,"Yes"
"somiwedrbu","Sottero & Midgley Wedding Dress -  <br>BURTON ","SMBURTON","1844.00 ",,"Yes",,"Yes"
"somiwedrbuda","Sottero & Midgley Wedding Dress -  <br>BURTON DAWN","SMBURTONDAWN","1844.00 ",,"Yes",,"Yes"
"somiwedrbvi","Sottero Midgley Wedding Dress - <br>SAMPLE  Vidette $1499","VidetteSample","1499.00 ",,"Yes",,"Yes"
"somiwedrbxa","Sottero & Midgley Wedding Dress -  <br> Xavier","SMXAVIER","2098.00 ",,"Yes",,"Yes"
"somiwedrca","Sottero & Midgley Wedding Dress -  <br>CAMBRIDGE ","SMCAMBRIDGE","1835.00 ",,"Yes",,"Yes"
"somiwedrcab","Sottero & Midgley Wedding Dress - Cambrie <br>","SMCambrie","1998.00 ",,"Yes",,"Yes"
"somiwedrch","Sottero & Midgley Wedding Dress -  <br>CHAUNCEY","SM9SC035","2045.00 ",,"Yes",,"Yes"
"somiwedrch2","Sottero & Midgley Wedding Dress ","SM8SC741","3194.00 ",,"Yes",,"Yes"
"somiwedrch3","Sottero & Midgley Wedding Dress -  <br>CHRISTINA","SM9SS918","2335.00 ",,"Yes",,"Yes"
"somiwedrchle","Sottero & Midgley Wedding Dress -  <br>CHAUNCEY LEIGH","SM9SC035MC","2085.00 ",,"Yes",,"Yes"
"somiwedrco1","Sottero & Midgley Wedding Dress -  <br>COLLIN ","SMCOLLIN","1844.00 ",,"Yes",,"Yes"
"somiwedrco2","Sottero & Midgley Wedding Dress -  <br>CORY ","SMCORY","1895.00 ",,"Yes",,"Yes"
"somiwedrda3","Sottero & Midgley Wedding Dress -  <br>DAXTON ","SMDAXTON","2044.00 ",,"Yes",,"Yes"
"somiwedrdab","Sottero & Midgley Wedding Dress - Dasha <br>","SMDasha",,"2399.00 ","Yes",,"Yes"
"somiwedrde2","Sottero & Midgley Wedding Dress -  <br>DELILAH ","SMDELILAH","1735.00 ",,"Yes",,"Yes"
"somiwedrdub","Sottero & Midgley Wedding Dress - Dublin <br>","SMDublin","2198.00 ",,"Yes",,"Yes"
"somiwedrduly","Sottero & Midgley Wedding Dress - Dublin Lynette <br>","SMDublinLynette","2198.00 ",,"Yes",,"Yes"
"somiwedrea","Sottero & Midgley Wedding Dress -  <br>EASTON ","SMEASTON","2024.00 ",,"Yes",,"Yes"
"somiwedrem","Sottero & Midgley Wedding Dress -  <br>EMMANUELLE ","SMEMMANUELLE","1935.00 ",,"Yes",,"Yes"
"somiwedremly","Sottero & Midgley Wedding Dress -  <br>EMMANUELLE LYNETTE","SMEMMANUELLELYNETTE","1975.00 ",,"Yes",,"Yes"
"somiwedrgr1","Sottero & Midgley Wedding Dress -  <br> GRADY","8SS520","2145.00 ",,"Yes",,"Yes"
"somiwedrgrb","Sottero & Midgley Wedding Dress - Grayson <br>","SMGrayson","2169.00 ",,"Yes",,"Yes"
"somiwedrin","Sottero & Midgley Wedding Dress -  <br>INGA","SMINGA","2044.00 ",,"Yes",,"Yes"
"somiwedrja","Sottero & Midgley Wedding Dress -  <br>JAMESON ","SMJAMESON","2044.00 ",,"Yes",,"Yes"
"somiwedrja2","Sottero & Midgley Wedding Dress - <br>JASPER ","SMSC081","1735.00 ",,"Yes",,"Yes"
"somiwedrka","Sottero & Midgley Wedding Dress -   <br>KANE","SM9SW851","2014.00 ",,"Yes",,"Yes"
